CustomerKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,CustomerCity
27111,Gabriel,Flores,Gabriel Flores,M,2022-06-08,Vancouver
27112,Caleb,Foster,Caleb Foster,M,2022-06-26,Haney
27113,Ashley,Diaz,Ashley Diaz,F,2022-09-10,Issaquah
27114,Alexander,Thompson,Alexander Thompson,M,2021-10-21,Colma
27115,Kristi,Navarro,Kristi Navarro,F,2022-11-03,Beaverton
27116,Regina,Gonzalez,Regina Gonzalez,F,2021-10-08,Bellingham
27117,Jermaine,Prasad,Jermaine Prasad,M,2021-10-15,Bellingham
27118,Tina,Kapoor,Tina Kapoor,F,2022-07-03,Lieusaint
27119,Mayra,Gonzalez,Mayra Gonzalez,F,2022-09-05,Hannover
27120,Clarence,Kumar,Clarence Kumar,M,2022-09-02,München
27121,Teresa,Rubio,Teresa Rubio,F,2022-07-14,London
27122,Ernest,Liang,Ernest Liang,M,2022-08-12,Courbevoie
27123,Jaclyn,Xie,Jaclyn Xie,F,2022-08-25,Croix
27124,Raymond,Kovar,Raymond Kovar,M,2022-09-22,Metz
27125,Albert,Dominguez,Albert Dominguez,M,2022-08-17,Bracknell
27126,Derek,Sharma,Derek Sharma,M,2022-02-26,Saint Ouen
27127,Misty,Black,Misty Black,F,2022-05-29,Paderborn
27128,Heather,Cai,Heather Cai,F,2022-02-22,Saint Ouen
27129,Mindy,Tang,Mindy Tang,F,2022-05-04,Frankfurt am Main
27130,Eric,Parker,Eric Parker,M,2022-10-26,Esher-Molesey
27131,Edgar,Madan,Edgar Madan,M,2022-10-21,Milton Keynes
27132,Eduardo,Gonzalez,Eduardo Gonzalez,M,2022-08-24,Billericay
27133,Phillip,Arun,Phillip Arun,M,2022-09-15,Villeneuve-d'Ascq
27134,Glenn,Chen,Glenn Chen,M,2022-08-31,Paris
27135,David,Martin,David Martin,M,2022-07-08,Versailles
27136,Isabella,Coleman,Isabella Coleman,F,2022-09-25,Solingen
27137,Cindy,Lopez,Cindy Lopez,F,2022-08-16,London
27138,Veronica,Sara,Veronica Sara,F,2022-09-21,Suresnes
27139,Jon,Liu,Jon Liu,M,2022-10-26,Berlin
27140,Roger,Holt,Roger Holt,M,2022-08-17,Cambridge
27141,Tonya,Anand,Tonya Anand,F,2022-08-12,Warrington
27142,Lindsay,Andersen,Lindsay Andersen,F,2022-09-24,Pantin
27143,Alvin,Deng,Alvin Deng,M,2022-03-16,Drancy
27144,Franklin,Shen,Franklin Shen,M,2022-09-09,Coffs Harbour
27145,Pamela,Chapman,Pamela Chapman,F,2022-08-10,Townsville
27146,Danny,Hernandez,Danny Hernandez,M,2022-06-05,Rockhampton
27147,Melvin,Nara,Melvin Nara,M,2022-11-05,Findon
27148,Edwin,Zhu,Edwin Zhu,M,2022-06-30,Hawthorne
27149,Jeffery,She,Jeffery She,M,2022-10-06,Warrnambool
27150,Lacey,Anand,Lacey Anand,F,2022-05-14,St. Leonards
27151,Carrie,Moreno,Carrie Moreno,F,2022-10-08,West Sussex
27152,Dawn,Wang,Dawn Wang,F,2022-03-31,London
27153,Gina,Ruiz,Gina Ruiz,F,2022-03-26,Les Ulis
27154,Holly,Arun,Holly Arun,F,2022-10-20,Ingolstadt
27155,Eric,Hall,Eric Hall,M,2022-03-15,Paris
27156,Makayla,Morgan,Makayla Morgan,F,2022-05-23,Warrington
27157,Raul,Xu,Raul Xu,M,2022-06-11,Münster
27158,Lucas,Jones,Lucas Jones,M,2022-09-27,Gateshead
27159,Veronica,Rodriguez,Veronica Rodriguez,F,2022-08-30,Boulogne-Billancourt
27160,Brandi,Vazquez,Brandi Vazquez,F,2022-10-08,Dresden
27161,Reginald,Gill,Reginald Gill,M,2022-11-28,Berlin
27162,Phillip,Madan,Phillip Madan,M,2022-11-11,Reading
27163,Wayne,Luo,Wayne Luo,M,2022-05-03,Paris
27164,Micheal,Carlson,Micheal Carlson,M,2022-05-12,Billericay
27165,Bruce,Patel,Bruce Patel,M,2022-08-12,Leeds
27166,Trisha,Ye,Trisha Ye,F,2022-10-17,Colombes
27167,Tanya,Vazquez,Tanya Vazquez,F,2022-05-13,Saint Ouen
27168,Donald,Madan,Donald Madan,M,2022-10-18,Runcorn
27169,Louis,Xu,Louis Xu,M,2022-12-03,Neunkirchen
27170,Douglas,Sara,Douglas Sara,M,2022-10-11,Suresnes
27171,Kristi,Gill,Kristi Gill,F,2022-08-11,Oxford
27172,Jessie,Navarro,Jessie Navarro,F,2022-10-26,Duesseldorf
27173,Suzanne,Ye,Suzanne Ye,F,2022-03-07,Essen
27174,Fernando,Bennett,Fernando Bennett,M,2022-09-10,Paderborn
27175,Marshall,Raji,Marshall Raji,M,2022-11-16,London
27176,Erik,Martin,Erik Martin,M,2022-02-18,Stuttgart
27177,Henry,Arun,Henry Arun,M,2022-12-03,Reading
27178,Terrance,Mehta,Terrance Mehta,M,2022-12-20,Bonn
27179,Jamie,Rubio,Jamie Rubio,M,2022-08-22,Billericay
27180,Joe,Diaz,Joe Diaz,M,2022-11-29,Grevenbroich
27181,Rafael,Deng,Rafael Deng,M,2022-06-27,Sèvres
27182,Jarrod,Srini,Jarrod Srini,M,2022-06-24,Paris
27183,Geoffrey,Garcia,Geoffrey Garcia,M,2022-06-03,Hof
27184,Donald,Subram,Donald Subram,M,2022-02-01,Poing
27185,Haley,Nelson,Haley Nelson,F,2022-11-08,Cheltenham
27186,Lindsay,Shan,Lindsay Shan,F,2022-11-09,York
27187,Lucas,Diaz,Lucas Diaz,M,2022-12-16,Werne
27188,Claudia,She,Claudia She,F,2022-10-07,Münster
27189,Elizabeth,Diaz,Elizabeth Diaz,F,2022-09-10,National City
27190,Shelby,Reed,Shelby Reed,F,2023-01-04,Burbank
27191,David,Brown,David Brown,M,2023-01-19,Newton
27192,Angelica,Gonzales,Angelica Gonzales,F,2022-02-13,Long Beach
27193,Daniel,Miller,Daniel Miller,M,2021-09-29,Lincoln Acres
27194,Chase,Cooper,Chase Cooper,M,2022-05-02,Lake Oswego
27195,Robert,Perez,Robert Perez,M,2021-10-11,San Francisco
27196,Lauren,Robinson,Lauren Robinson,F,2022-03-20,Sooke
27197,Isaiah,Bell,Isaiah Bell,M,2022-05-26,Bremerton
27198,Jocelyn,Flores,Jocelyn Flores,F,2022-07-17,Burien
27199,Jesse,Wright,Jesse Wright,M,2021-09-29,Everett
27200,Anna,Thompson,Anna Thompson,F,2022-11-16,Lebanon
27201,Jose,Taylor,Jose Taylor,M,2021-10-02,Marysville
27202,James,Hall,James Hall,M,2022-03-09,Sedro Woolley
27203,Jennifer,Sanchez,Jennifer Sanchez,F,2022-10-17,Portland
27204,Devin,Hall,Devin Hall,M,2022-07-27,Chula Vista
27205,Erin,Murphy,Erin Murphy,F,2021-10-23,Coronado
27206,Marcus,Mitchell,Marcus Mitchell,M,2021-10-13,San Francisco
27207,Taylor,Morris,Taylor Morris,F,2022-03-06,Bellingham
27208,David,Chen,David Chen,M,2022-12-25,Westminster
27209,Erick,Rodriguez,Erick Rodriguez,M,2022-07-30,Burlingame
27210,Hunter,Flores,Hunter Flores,M,2022-04-14,Burbank
27211,Isaiah,Roberts,Isaiah Roberts,M,2021-10-08,Milwaukie
27212,Sophia,Roberts,Sophia Roberts,F,2021-10-12,Long Beach
27213,Julia,Lewis,Julia Lewis,F,2022-10-12,Spokane
27214,Bianca,Zimmerman,Bianca Zimmerman,F,2022-05-01,Beverly Hills
27215,Samantha,Hughes,Samantha Hughes,F,2022-10-21,Port Hammond
27216,Ana,Diaz,Ana Diaz,F,2023-01-23,San Gabriel
27217,Julia,Walker,Julia Walker,F,2022-05-29,Renton
27218,Bailey,Allen,Bailey Allen,F,2022-04-13,Santa Monica
27219,Benjamin,Yang,Benjamin Yang,M,2022-05-27,Lemon Grove
27220,Jackson,Long,Jackson Long,M,2022-09-12,Torrance
27221,Matthew,Jones,Matthew Jones,M,2022-04-29,Tacoma
27222,Virginia,Sai,Virginia Sai,F,2022-02-15,Chula Vista
27223,Jeremy,Wright,Jeremy Wright,M,2022-03-26,Walla Walla
27224,Jessica,Griffin,Jessica Griffin,F,2022-04-02,W. Linn
27225,Isaac,Murphy,Isaac Murphy,M,2022-09-09,Santa Cruz
27226,Christian,Wang,Christian Wang,M,2021-10-05,Lake Oswego
27227,Emily,Bryant,Emily Bryant,F,2021-10-22,El Cajon
27228,Amanda,Young,Amanda Young,F,2021-10-09,Issaquah
27229,Zachary,Zhang,Zachary Zhang,M,2022-02-22,San Francisco
27230,Hunter,Wilson,Hunter Wilson,M,2022-07-18,Port Hammond
27231,Tyrone,Ramos,Tyrone Ramos,M,2021-10-04,Colma
27232,Ram,Thirunavukkarasu,Ram Thirunavukkarasu,M,2021-10-10,Puyallup
27233,Seth,Ward,Seth Ward,M,2022-05-03,Spring Valley
27234,Gabriel,Jenkins,Gabriel Jenkins,M,2021-10-11,Sedro Woolley
27235,Robert,Li,Robert Li,M,2021-10-21,Renton
27236,Nicole,Alexander,Nicole Alexander,F,2022-11-09,Olympia
27237,Jasmine,Ramirez,Jasmine Ramirez,F,2022-04-29,Fremont
27238,Jesse,Hernandez,Jesse Hernandez,M,2022-11-14,Concord
27239,Noah,Simmons,Noah Simmons,M,2021-10-16,Grossmont
27240,Dalton,Cooper,Dalton Cooper,M,2021-10-08,Yakima
27241,Oscar,Butler,Oscar Butler,M,2022-06-01,West Covina
27242,Hunter,Diaz,Hunter Diaz,M,2021-06-24,Oak Bay
27243,Mariah,Bailey,Mariah Bailey,F,2022-04-17,Vancouver
27244,Arianna,Kelly,Arianna Kelly,F,2022-12-26,Woodburn
27245,Lauren,Jones,Lauren Jones,F,2022-10-31,La Jolla
27246,Aaron,Hall,Aaron Hall,M,2022-05-14,Lemon Grove
27247,Blake,Hughes,Blake Hughes,M,2022-05-18,Lemon Grove
27248,Kayla,Taylor,Kayla Taylor,F,2022-08-11,Puyallup
27249,Emma,Cox,Emma Cox,F,2022-02-23,Santa Monica
27250,Virginia,Vance,Virginia Vance,F,2021-10-25,Burien
27251,Jessica,Flores,Jessica Flores,F,2021-10-02,Grossmont
27252,Andrea,Stewart,Andrea Stewart,F,2021-06-27,Oak Bay
27253,Connor,Jai,Connor Jai,M,2021-06-27,Cliffside
27254,Theodore,Jimenez,Theodore Jimenez,M,2021-10-20,Bremerton
27255,Xavier,Rivera,Xavier Rivera,M,2021-10-10,Lake Oswego
27256,Caleb,Lopez,Caleb Lopez,M,2021-10-21,Port Orchard
27257,Rebekah,Sara,Rebekah Sara,F,2021-10-27,Chula Vista
27258,Christian,Flores,Christian Flores,M,2021-11-02,Concord
27259,Angela,Diaz,Angela Diaz,F,2021-06-18,Royal Oak
27260,Candice,Ma,Candice Ma,F,2021-11-01,Burbank
27261,Omar,Chande,Omar Chande,M,2021-11-18,Burien
27262,Courtney,Hill,Courtney Hill,F,2021-11-22,Redmond
27263,Aaron,Kumar,Aaron Kumar,M,2021-10-31,San Diego
27264,Jacob,Clark,Jacob Clark,M,2021-11-16,Renton
27265,Isabella,Thomas,Isabella Thomas,F,2021-06-03,Metchosin
27266,Riley,Gonzales,Riley Gonzales,F,2021-11-02,San Gabriel
27267,Emily,Davis,Emily Davis,F,2021-08-14,Shawnee
27268,Latasha,Serrano,Latasha Serrano,F,2021-11-04,Chula Vista
27269,Victoria,Lee,Victoria Lee,F,2021-11-10,Walla Walla
27270,Connor,Collins,Connor Collins,M,2021-09-20,Newton
27271,Anna,Reed,Anna Reed,F,2021-11-23,Edmonds
27272,Elijah,Chen,Elijah Chen,M,2021-11-08,Milwaukie
27273,Marcus,Miller,Marcus Miller,M,2021-11-04,Lakewood
27274,Marcus,Morris,Marcus Morris,M,2021-11-22,Lincoln Acres
27275,Aidan,Powell,Aidan Powell,M,2021-11-27,Spring Valley
27276,Faith,Alexander,Faith Alexander,F,2021-11-22,Berkeley
27277,Jeremy,Wood,Jeremy Wood,M,2021-11-25,El Cajon
27278,Brian,Cook,Brian Cook,M,2022-11-12,Novato
27279,Katelyn,Brooks,Katelyn Brooks,F,2021-11-16,Issaquah
27280,Naomi,Gutierrez,Naomi Gutierrez,F,2021-11-08,Burbank
27281,Jenny,Nath,Jenny Nath,F,2021-11-25,Clearwater
27282,Barry,Perez,Barry Perez,M,2022-10-08,Calgary
27283,Jamie,Hernandez,Jamie Hernandez,M,2022-02-09,Cliffside
27284,Danielle,Bailey,Danielle Bailey,F,2022-05-24,Seattle
27285,Zachary,Jones,Zachary Jones,M,2021-09-17,Port Hammond
27286,Shawn,Pal,Shawn Pal,M,2021-11-20,Chicago
27287,Samuel,Perez,Samuel Perez,M,2021-11-22,Los Angeles
27288,Destiny,Richardson,Destiny Richardson,F,2021-11-10,Newport Beach
27289,Anna,Long,Anna Long,F,2021-10-29,National City
27290,Marcus,Evans,Marcus Evans,M,2022-07-26,Puyallup
27291,Bobby,Mehta,Bobby Mehta,M,2021-10-28,Burien
27292,Julia,Evans,Julia Evans,F,2021-10-31,Oregon City
27293,Kaitlyn,Jackson,Kaitlyn Jackson,F,2022-02-19,Glendale
27294,Ana,Bradley,Ana Bradley,F,2021-11-24,San Carlos
27295,Wyatt,Taylor,Wyatt Taylor,M,2021-11-17,Lynnwood
27296,Rodrigo,Ready,Rodrigo Ready,M,2021-11-25,El Cajon
27297,Ashley,Coleman,Ashley Coleman,F,2021-09-23,Cliffside
27298,Jennifer,Coleman,Jennifer Coleman,F,2021-09-22,Haney
27299,Micheal,Gutierrez,Micheal Gutierrez,M,2021-10-19,Port Macquarie
27300,Robert,Baker,Robert Baker,M,2022-03-18,Langford
27301,Clarence,Zhou,Clarence Zhou,M,2022-10-24,Burlingame
27302,Charles,Smith,Charles Smith,M,2022-12-13,Chatou
27303,Arturo,Yang,Arturo Yang,M,2022-07-22,Paris
27304,Alexandra,Robinson,Alexandra Robinson,F,2022-09-30,Roubaix
27305,Terry,Nara,Terry Nara,M,2022-12-15,Peterborough
27306,Tony,Black,Tony Black,M,2022-08-16,Paris
27307,Andre,Prasad,Andre Prasad,M,2022-07-18,Paderborn
27308,Marie,Rana,Marie Rana,F,2022-04-07,Billericay
27309,Tony,Deng,Tony Deng,M,2022-03-01,Mühlheim
27310,Isabella,Hill,Isabella Hill,F,2022-10-18,Ingolstadt
27311,Jenna,Adams,Jenna Adams,F,2022-07-18,Villeneuve-d'Ascq
27312,Sandra,Sun,Sandra Sun,F,2022-10-09,Offenbach
27313,Diane,Moreno,Diane Moreno,F,2022-05-05,Versailles
27314,Jarrod,Arthur,Jarrod Arthur,M,2022-07-17,Berlin
27315,James,Mitchell,James Mitchell,M,2023-01-06,Saarlouis
27316,Jarrod,Malhotra,Jarrod Malhotra,M,2022-03-03,Solingen
27317,Raymond,Lopez,Raymond Lopez,M,2022-10-23,Milton Keynes
27318,James,Bryant,James Bryant,M,2023-01-04,Paris
27319,Ian,Bryant,Ian Bryant,M,2022-12-25,York
27320,Jose,Green,Jose Green,M,2022-11-17,Solingen
27321,Dylan,Zhang,Dylan Zhang,M,2022-02-23,Saarlouis
27322,Derrick,Bradley,Derrick Bradley,M,2022-04-02,Paris
27323,Michele,Shan,Michele Shan,F,2022-02-03,Roubaix
27324,Candice,Xu,Candice Xu,F,2022-12-09,Villeneuve-d'Ascq
27325,Todd,Liang,Todd Liang,M,2022-03-13,Hannover
27326,Ashlee,Goel,Ashlee Goel,F,2022-07-17,Tremblay-en-France
27327,Melody,Nicholls,Melody Nicholls,F,2022-05-25,Saarlouis
27328,Edgar,Srini,Edgar Srini,M,2023-01-21,Lille
27329,Gloria,Vazquez,Gloria Vazquez,F,2022-06-15,Roncq
27330,Brendan,Nara,Brendan Nara,M,2022-12-27,Hamburg
27331,Julia,Richardson,Julia Richardson,F,2022-02-02,Billericay
27332,Tony,Raji,Tony Raji,M,2022-09-11,Saint Ouen
27333,Kathryn,Luo,Kathryn Luo,F,2022-10-26,Stuttgart
27334,Corey,Yuan,Corey Yuan,M,2022-09-01,Suresnes
27335,Ricardo,Raji,Ricardo Raji,M,2022-12-18,Tremblay-en-France
27336,George,Suri,George Suri,M,2022-04-12,Werne
27337,Julia,Hall,Julia Hall,F,2022-08-28,Watford
27338,Virginia,Lopez,Virginia Lopez,F,2021-09-30,North Sydney
27339,Ann,Sai,Ann Sai,F,2021-10-30,Silverwater
27340,Francis,Carlson,Francis Carlson,M,2021-11-16,Springwood
27341,Kari,Sanz,Kari Sanz,F,2021-11-17,Lavender Bay
27342,Henry,Rana,Henry Rana,M,2021-11-13,Melbourne
27343,Dale,Nath,Dale Nath,M,2022-07-06,Rockhampton
27344,Hector,Sanz,Hector Sanz,M,2022-05-21,Geelong
27345,Darrell,Shan,Darrell Shan,M,2022-10-27,Port Macquarie
27346,Leslie,Dominguez,Leslie Dominguez,F,2021-11-09,Hawthorne
27347,Jeffery,Lin,Jeffery Lin,M,2022-06-14,Hobart
27348,Clayton,Zhou,Clayton Zhou,M,2021-11-09,Hawthorne
27349,Sheila,Diaz,Sheila Diaz,F,2023-01-10,Sunbury
27350,Arthur,Subram,Arthur Subram,M,2022-04-01,Seaford
27351,Jenny,Liang,Jenny Liang,F,2022-06-05,Darlinghurst
27352,Douglas,Subram,Douglas Subram,M,2021-11-08,Findon
27353,Gilbert,Andersen,Gilbert Andersen,M,2021-11-01,Hobart
27354,Deanna,Patel,Deanna Patel,F,2021-11-10,Silverwater
27355,Nelson,Suarez,Nelson Suarez,M,2021-11-08,Sydney
27356,Mayra,Lopez,Mayra Lopez,F,2021-11-26,Silverwater
27357,Victor,Gutierrez,Victor Gutierrez,M,2022-09-16,Geelong
27358,Devon,Shen,Devon Shen,M,2022-04-27,Hervey Bay
27359,Morgan,Davis,Morgan Davis,F,2021-11-20,Warrnambool
27360,Kurt,Kumar,Kurt Kumar,M,2022-04-14,Findon
27361,Valerie,Yang,Valerie Yang,F,2022-09-19,Milsons Point
27362,Alex,Cooper,Alex Cooper,M,2021-11-27,Geelong
27363,Tara,Jai,Tara Jai,F,2022-07-09,Coffs Harbour
27364,Cedric,Li,Cedric Li,M,2022-03-01,Seaford
27365,Jimmy,Jimenez,Jimmy Jimenez,M,2021-11-18,East Brisbane
27366,Bob,Alan,Bob Alan,M,2021-11-13,South Melbourne
27367,Sydney,Adams,Sydney Adams,F,2022-08-08,Hervey Bay
27368,Brandy,Gonzalez,Brandy Gonzalez,F,2022-03-06,Brisbane
27369,Pamela,Raman,Pamela Raman,F,2022-05-20,East Brisbane
27370,Stephanie,Bell,Stephanie Bell,F,2021-11-09,Townsville
27371,Carolyn,Srini,Carolyn Srini,F,2021-11-01,Geelong
27372,Andre,Sai,Andre Sai,M,2022-12-30,Bradenton
27373,Eduardo,Rivera,Eduardo Rivera,M,2022-05-24,Woodburn
27374,Robert,Phillips,Robert Phillips,M,2022-11-16,Bremerton
27375,Nicole,Wilson,Nicole Wilson,F,2022-03-20,Puyallup
27376,Courtney,Gonzalez,Courtney Gonzalez,F,2022-11-13,Marysville
27377,Melanie,Alexander,Melanie Alexander,F,2023-01-03,Langford
27378,Samantha,Lee,Samantha Lee,F,2022-10-14,N. Vancouver
27379,Isabel,Ross,Isabel Ross,F,2022-08-05,Imperial Beach
27380,Eric,Green,Eric Green,M,2022-05-25,Langford
27381,Miguel,Sanz,Miguel Sanz,F,2022-11-18,Burbank
27382,Kaitlin,Chapman,Kaitlin Chapman,F,2022-04-13,Colma
27383,Jay,Hernandez,Jay Hernandez,M,2023-01-23,Concord
27384,Eric,Patterson,Eric Patterson,M,2022-06-06,Port Hammond
27385,Jonathon,Ramos,Jonathon Ramos,M,2022-09-16,Burbank
27386,James,Garcia,James Garcia,M,2022-08-01,Burlingame
27387,Noah,Washington,Noah Washington,M,2022-03-27,Oregon City
27388,Xavier,Cox,Xavier Cox,M,2022-04-12,Spokane
27389,Lucas,Henderson,Lucas Henderson,M,2022-03-06,Woodland Hills
27390,Leah,Zeng,Leah Zeng,F,2022-12-08,Burien
27391,Logan,Young,Logan Young,M,2022-07-15,Kirkland
27392,Felicia,Romero,Felicia Romero,F,2023-01-27,Bellflower
27393,Sierra,Hernandez,Sierra Hernandez,F,2022-03-12,Cliffside
27394,Kyle,Alexander,Kyle Alexander,M,2022-09-04,Lebanon
27395,Jenny,Lu,Jenny Lu,F,2022-10-03,Beaverton
27396,Adrian,Cook,Adrian Cook,M,2022-08-15,Edmonds
27397,Alex,James,Alex James,M,2022-11-23,Glendale
27398,Alexis,Lee,Alexis Lee,F,2022-09-29,Torrance
27399,Thomas,Parker,Thomas Parker,M,2022-04-24,Coronado
27400,Miguel,Coleman,Miguel Coleman,M,2022-02-03,Westminster
27401,Micah,He,Micah He,M,2022-04-30,Cliffside
27402,Adam,Nelson,Adam Nelson,M,2022-10-21,Vancouver
27403,Dylan,Coleman,Dylan Coleman,M,2022-11-16,N. Vancouver
27404,Maria,Mitchell,Maria Mitchell,F,2021-09-23,Vancouver
27405,Jackson,Shan,Jackson Shan,M,2021-10-30,San Gabriel
27406,Richard,Sanchez,Richard Sanchez,M,2021-10-10,Westminster
27407,Faith,Griffin,Faith Griffin,F,2021-11-02,Portland
27408,Tabitha,Sanchez,Tabitha Sanchez,F,2022-09-03,Concord
27409,Preston,Smith,Preston Smith,M,2022-06-19,Colma
27410,Brianna,Patterson,Brianna Patterson,F,2022-05-19,San Carlos
27411,Mason,Bendixen,Mason Bendixen,M,2022-06-04,Corvallis
27412,Miguel,Price,Miguel Price,M,2022-10-25,Imperial Beach
27413,Kaitlyn,Reed,Kaitlyn Reed,F,2022-05-30,Langford
27414,Julia,Young,Julia Young,F,2022-07-18,Shawnee
27415,Trevor,Butler,Trevor Butler,M,2022-02-01,Shawnee
27416,Jeremiah,Morris,Jeremiah Morris,M,2021-11-23,Sedro Woolley
27417,Edwin,She,Edwin She,M,2022-10-21,Coronado
27418,Mya,Coleman,Mya Coleman,F,2021-11-15,Woodland Hills
27419,Rebekah,Mehta,Rebekah Mehta,F,2022-06-08,Cliffside
27420,Samuel,Turner,Samuel Turner,M,2022-02-09,Port Hammond
27421,Mindy,Chander,Mindy Chander,F,2021-11-05,Braintree
27422,Evan,Gonzalez,Evan Gonzalez,M,2022-10-05,Woodburn
27423,Dakota,Butler,Dakota Butler,M,2021-11-15,Coronado
27424,Luis,Mitchell,Luis Mitchell,M,2021-11-20,La Jolla
27425,Steven,Morris,Steven Morris,M,2021-10-29,Los Angeles
27426,Evan,Stewart,Evan Stewart,M,2022-08-04,National City
27427,Mason,Young,Mason Young,M,2021-11-27,Santa Monica
27428,Paige,Foster,Paige Foster,F,2022-06-29,Royal Oak
27429,Stephanie,Ward,Stephanie Ward,F,2021-10-23,Westminster
27430,Stephanie,Young,Stephanie Young,F,2022-07-24,Bremerton
27431,Ethan,Jenkins,Ethan Jenkins,M,2021-11-25,Oregon City
27432,Craig,Ruiz,Craig Ruiz,M,2022-11-12,Chula Vista
27433,Barry,Garcia,Barry Garcia,M,2022-07-28,Colma
27434,David,Patterson,David Patterson,M,2023-01-23,Lincoln Acres
27435,Alexandra,Johnson,Alexandra Johnson,F,2022-05-09,Mill Valley
27436,Carmen,Mehta,Carmen Mehta,F,2022-11-16,Cliffside
27437,Gabriella,Reed,Gabriella Reed,F,2022-04-02,Metchosin
27438,Alejandro,Shan,Alejandro Shan,M,2022-05-21,Bellflower
27439,Chase,Ramirez,Chase Ramirez,M,2021-11-20,Glendale
27440,Trinity,Howard,Trinity Howard,F,2021-11-01,Olympia
27441,Jose,Ross,Jose Ross,M,2022-02-06,Shawnee
27442,Janelle,Raman,Janelle Raman,F,2022-05-28,Colma
27443,Jessica,Jackson,Jessica Jackson,F,2022-04-27,Novato
27444,Kayla,Martinez,Kayla Martinez,F,2022-10-22,Walla Walla
27445,Shaun,Tang,Shaun Tang,M,2022-10-26,Colma
27446,Tyler,Jones,Tyler Jones,M,2021-11-11,Santa Monica
27447,Miranda,Hayes,Miranda Hayes,F,2021-10-28,Woodland Hills
27448,Marc,Romero,Marc Romero,M,2021-11-19,Chandler
27449,Bryan,Cox,Bryan Cox,M,2021-10-29,San Carlos
27450,Abigail,Ross,Abigail Ross,F,2021-11-24,Walla Walla
27451,Thomas,Washington,Thomas Washington,M,2022-07-31,Langford
27452,Evan,Watson,Evan Watson,M,2021-11-22,Woodland Hills
27453,Carson,Henderson,Carson Henderson,M,2021-11-12,Coronado
27454,Benjamin,Wang,Benjamin Wang,M,2022-06-14,Langley
27455,Brianna,Jenkins,Brianna Jenkins,F,2021-11-27,Lebanon
27456,Jackson,Hughes,Jackson Hughes,M,2022-10-15,Marysville
27457,Elizabeth,Walker,Elizabeth Walker,F,2022-08-29,Oregon City
27458,Roger,Liang,Roger Liang,M,2022-07-02,Berkeley
27459,Kevin,Kumar,Kevin Kumar,M,2021-12-18,Burbank
27460,Grant,Goel,Grant Goel,M,2021-12-17,Chula Vista
27461,Arianna,Coleman,Arianna Coleman,F,2022-07-10,Yakima
27462,Xavier,Rodriguez,Xavier Rodriguez,M,2022-11-05,Bellflower
27463,Rachel,Morgan,Rachel Morgan,F,2022-03-11,Chula Vista
27464,Jacquelyn,Torres,Jacquelyn Torres,F,2022-09-18,Port Macquarie
27465,Seth,Garcia,Seth Garcia,M,2022-06-09,Woodburn
27466,Abigail,Murphy,Abigail Murphy,F,2022-06-09,Yakima
27467,Jackson,Coleman,Jackson Coleman,M,2021-12-20,Coronado
27468,Robert,Powell,Robert Powell,M,2021-12-16,El Cajon
27469,Anne,Gill,Anne Gill,F,2021-11-24,North Sydney
27470,Raquel,Dominguez,Raquel Dominguez,F,2021-12-19,Springwood
27471,Susan,Gao,Susan Gao,F,2021-12-18,Perth
27472,Mindy,Chande,Mindy Chande,F,2021-12-18,Townsville
27473,Gabriel,Lal,Gabriel Lal,M,2021-12-08,Warrnambool
27474,Alexandria,Hayes,Alexandria Hayes,F,2022-07-15,Burien
27475,Alexa,Bailey,Alexa Bailey,F,2022-12-26,Olympia
27476,Alexis,Alexander,Alexis Alexander,F,2022-11-24,Bellflower
27477,Hunter,Wright,Hunter Wright,M,2022-06-30,Berkeley
27478,Sheila,Alvarez,Sheila Alvarez,F,2022-04-09,Chula Vista
27479,Kaitlyn,Sanders,Kaitlyn Sanders,F,2022-03-28,Glendale
27480,Chloe,Parker,Chloe Parker,F,2023-01-23,Lincoln Acres
27481,Oscar,Gonzales,Oscar Gonzales,M,2022-08-08,San Gabriel
27482,Gary,Diaz,Gary Diaz,M,2022-03-06,Coffs Harbour
27483,Thomas,Shan,Thomas Shan,M,2021-12-02,Hervey Bay
27484,Kristen,Zhang,Kristen Zhang,F,2021-12-11,Melbourne
27485,Nina,Tang,Nina Tang,F,2021-12-18,Milsons Point
27486,Mathew,Gill,Mathew Gill,M,2021-12-23,Lavender Bay
27487,Cedric,Guo,Cedric Guo,M,2021-11-28,Springwood
27488,Sheila,Munoz,Sheila Munoz,F,2021-11-30,Rhodes
27489,Haley,Hall,Haley Hall,F,2021-11-30,Warrnambool
27490,Natasha,Martin,Natasha Martin,F,2021-11-30,Warrnambool
27491,Maurice,Luo,Maurice Luo,M,2022-07-12,Matraville
27492,Clayton,Lin,Clayton Lin,M,2021-12-11,Melbourne
27493,Barbara,Zheng,Barbara Zheng,F,2021-12-02,South Melbourne
27494,Virginia,Perez,Virginia Perez,F,2021-12-25,Silverwater
27495,Nina,Luo,Nina Luo,F,2022-09-18,Rhodes
27496,Stanley,Suri,Stanley Suri,M,2022-04-29,Melbourne
27497,Johnathan,Rana,Johnathan Rana,M,2022-06-13,Coffs Harbour
27498,Marie,Ruiz,Marie Ruiz,F,2021-12-02,Newcastle
27499,Barbara,Kumar,Barbara Kumar,F,2021-12-03,Rhodes
27500,Luis,Hill,Luis Hill,M,2021-12-25,Melton
27501,Darren,Alonso,Darren Alonso,M,2022-07-11,Lavender Bay
